"CRUISE","HAUL_NO","CRUISE_HAUL","STATION","CRUISE_STATION_SWEEP","SWEEP","DEPTH_STRATA","PROBLEM","STANDARD_STATION","CTD_INDEX","HAUL_DATE","NET_IN_TIME","ustrata","ntows","diff","consec","timerange","flag"
"8705",11,"8705_11",125,"8705_125_1",1,1,0,0,28,1987-05-25 00:00:00,1987-05-25 00:14:00,2,2,0,1,0.9,0
"8705",12,"8705_12",125,"8705_125_1",1,2,0,1,28,1987-05-25 00:00:00,1987-05-25 01:08:00,2,2,0,1,0.9,0
"8705",19,"8705_19",110,"8705_110_1",1,2,0,1,NA,1987-05-26 00:00:00,1987-05-26 01:56:00,3,3,0,1,1.66666666666667,0
"8705",20,"8705_20",110,"8705_110_1",1,3,0,0,NA,1987-05-26 00:00:00,1987-05-26 02:45:00,3,3,0,1,1.66666666666667,0
"8705",21,"8705_21",110,"8705_110_1",1,1,2,0,NA,1987-05-26 00:00:00,1987-05-26 03:36:00,3,3,0,1,1.66666666666667,0
"8705",27,"8705_27",133,"8705_133_1",1,2,0,1,52,1987-05-27 00:00:00,1987-05-27 04:18:00,3,3,0,3,17.5333333333333,1
"8705",30,"8705_30",133,"8705_133_1",1,3,0,0,62,1987-05-27 00:00:00,1987-05-27 20:50:00,3,3,0,3,17.5333333333333,1
"8705",31,"8705_31",133,"8705_133_1",1,1,0,0,62,1987-05-27 00:00:00,1987-05-27 21:50:00,3,3,0,3,17.5333333333333,1
"8705",46,"8705_46",170,"8705_170_1",1,2,0,1,90,1987-05-29 00:00:00,1987-05-29 21:41:00,3,3,0,1,1.65,0
"8705",47,"8705_47",170,"8705_170_1",1,3,0,0,90,1987-05-29 00:00:00,1987-05-29 22:27:00,3,3,0,1,1.65,0
"8705",48,"8705_48",170,"8705_170_1",1,1,0,0,90,1987-05-29 00:00:00,1987-05-29 23:20:00,3,3,0,1,1.65,0
"8705",54,"8705_54",162,"8705_162_1",1,2,0,1,101,1987-05-30 00:00:00,1987-05-30 21:02:00,2,2,0,1,0.8,0
"8705",55,"8705_55",162,"8705_162_1",1,1,0,0,101,1987-05-30 00:00:00,1987-05-30 21:50:00,2,2,0,1,0.8,0
"8705",59,"8705_59",152,"8705_152_1",1,2,0,1,105,1987-05-31 00:00:00,1987-05-31 04:01:00,2,2,0,2,41.2166666666667,1
"8705",61,"8705_61",152,"8705_152_1",1,3,0,0,NA,1987-06-01 00:00:00,1987-06-01 21:14:00,2,2,0,2,41.2166666666667,1
"8705",65,"8705_65",125,"8705_125_2",2,2,0,1,121,1987-06-02 00:00:00,1987-06-02 22:15:00,3,3,0,1,1.43333333333333,0
"8705",66,"8705_66",125,"8705_125_2",2,1,2,0,121,1987-06-02 00:00:00,1987-06-02 22:59:00,3,3,0,1,1.43333333333333,0
"8705",67,"8705_67",125,"8705_125_2",2,3,0,0,121,1987-06-02 00:00:00,1987-06-02 23:41:00,3,3,0,1,1.43333333333333,0
"8705",78,"8705_78",112,"8705_112_2",2,1,0,0,142,1987-06-04 00:00:00,1987-06-04 02:05:00,2,2,0,1,0.6,0
"8705",79,"8705_79",112,"8705_112_2",2,2,0,1,142,1987-06-04 00:00:00,1987-06-04 02:41:00,2,2,0,1,0.6,0
"8705",82,"8705_82",110,"8705_110_2",2,1,0,0,155,1987-06-04 00:00:00,1987-06-04 20:50:00,3,3,0,1,1.11666666666667,0
"8705",83,"8705_83",110,"8705_110_2",2,2,0,1,155,1987-06-04 00:00:00,1987-06-04 21:24:00,3,3,0,1,1.11666666666667,0
"8705",84,"8705_84",110,"8705_110_2",2,3,0,0,155,1987-06-04 00:00:00,1987-06-04 21:57:00,3,3,0,1,1.11666666666667,0
"8705",94,"8705_94",133,"8705_133_2",2,1,0,0,169,1987-06-06 00:00:00,1987-06-06 00:35:00,3,3,0,1,1.23333333333333,0
"8705",95,"8705_95",133,"8705_133_2",2,2,0,1,169,1987-06-06 00:00:00,1987-06-06 01:12:00,3,3,0,1,1.23333333333333,0
"8705",96,"8705_96",133,"8705_133_2",2,3,0,0,169,1987-06-06 00:00:00,1987-06-06 01:49:00,3,3,0,1,1.23333333333333,0
"8705",104,"8705_104",170,"8705_170_2",2,1,0,0,182,1987-06-07 00:00:00,1987-06-07 01:39:00,3,3,0,1,1.35,0
"8705",105,"8705_105",170,"8705_170_2",2,2,0,1,182,1987-06-07 00:00:00,1987-06-07 02:19:00,3,3,0,1,1.35,0
"8705",106,"8705_106",170,"8705_170_2",2,3,0,0,182,1987-06-07 00:00:00,1987-06-07 03:00:00,3,3,0,1,1.35,0
"8705",115,"8705_115",162,"8705_162_2",2,1,0,0,193,1987-06-08 00:00:00,1987-06-08 03:10:00,2,2,0,1,0.65,0
"8705",116,"8705_116",162,"8705_162_2",2,2,0,1,193,1987-06-08 00:00:00,1987-06-08 03:49:00,2,2,0,1,0.65,0
"8705",126,"8705_126",152,"8705_152_2",2,1,0,0,218,1987-06-10 00:00:00,1987-06-10 23:59:00,3,4,1,3,3.43333333333333,1
"8705",127,"8705_127",152,"8705_152_2",2,2,0,1,218,1987-06-11 00:00:00,1987-06-11 00:38:00,3,4,1,3,3.43333333333333,1
"8705",128,"8705_128",152,"8705_152_2",2,3,0,0,218,1987-06-11 00:00:00,1987-06-11 01:19:00,3,4,1,3,3.43333333333333,1
"8705",131,"8705_131",152,"8705_152_2",2,1,0,0,218,1987-06-11 00:00:00,1987-06-11 03:25:00,3,4,1,3,3.43333333333333,1
"8705",146,"8705_146",125,"8705_125_3",3,1,0,0,252,1987-06-12 00:00:00,1987-06-12 23:10:00,3,3,0,1,1.15,0
"8705",147,"8705_147",125,"8705_125_3",3,2,0,1,252,1987-06-12 00:00:00,1987-06-12 23:43:00,3,3,0,1,1.15,0
"8705",148,"8705_148",125,"8705_125_3",3,3,0,0,252,1987-06-13 00:00:00,1987-06-13 00:19:00,3,3,0,1,1.15,0
"8705",157,"8705_157",112,"8705_112_3",3,1,0,0,273,1987-06-14 00:00:00,1987-06-14 02:27:00,2,2,0,1,0.666666666666667,0
"8705",158,"8705_158",112,"8705_112_3",3,2,0,1,273,1987-06-14 00:00:00,1987-06-14 03:07:00,2,2,0,1,0.666666666666667,0
"8705",161,"8705_161",110,"8705_110_3",3,1,0,0,286,1987-06-14 00:00:00,1987-06-14 21:00:00,3,3,0,1,1.08333333333333,0
"8705",162,"8705_162",110,"8705_110_3",3,2,0,1,286,1987-06-14 00:00:00,1987-06-14 21:32:00,3,3,0,1,1.08333333333333,0
"8705",163,"8705_163",110,"8705_110_3",3,3,0,0,286,1987-06-14 00:00:00,1987-06-14 22:05:00,3,3,0,1,1.08333333333333,0
"8705",174,"8705_174",133,"8705_133_3",3,1,0,0,301,1987-06-16 00:00:00,1987-06-16 00:13:00,3,3,0,1,1.1,0
"8705",175,"8705_175",133,"8705_133_3",3,2,0,1,301,1987-06-16 00:00:00,1987-06-16 00:44:00,3,3,0,1,1.1,0
"8705",176,"8705_176",133,"8705_133_3",3,3,0,0,301,1987-06-16 00:00:00,1987-06-16 01:19:00,3,3,0,1,1.1,0
"8705",185,"8705_185",170,"8705_170_3",3,1,0,0,323,1987-06-18 00:00:00,1987-06-18 21:30:00,3,3,0,1,1.56666666666667,0
"8705",186,"8705_186",170,"8705_170_3",3,2,0,1,323,1987-06-18 00:00:00,1987-06-18 22:18:00,3,3,0,1,1.56666666666667,0
"8705",187,"8705_187",170,"8705_170_3",3,3,0,0,323,1987-06-18 00:00:00,1987-06-18 23:04:00,3,3,0,1,1.56666666666667,0
"8705",195,"8705_195",152,"8705_152_3",3,1,0,1,340,1987-06-20 00:00:00,1987-06-20 00:46:00,2,2,0,1,0.516666666666667,0
"8705",196,"8705_196",152,"8705_152_3",3,2,0,1,340,1987-06-20 00:00:00,1987-06-20 01:17:00,2,2,0,1,0.516666666666667,0
"8705",205,"8705_205",162,"8705_162_3",3,1,0,0,NA,1987-06-21 00:00:00,1987-06-21 03:23:00,2,2,0,1,0.516666666666667,0
"8705",206,"8705_206",162,"8705_162_3",3,2,0,1,NA,1987-06-21 00:00:00,1987-06-21 03:54:00,2,2,0,1,0.516666666666667,0
"8804",6,"8804_6",112,"8804_112_1",1,1,0,0,14,1988-04-17 00:00:00,1988-04-17 02:54:00,2,2,0,1,0.883333333333333,0
"8804",7,"8804_7",112,"8804_112_1",1,2,0,1,14,1988-04-17 00:00:00,1988-04-17 03:47:00,2,2,0,1,0.883333333333333,0
"8804",17,"8804_17",110,"8804_110_1",1,1,0,0,23,1988-04-17 00:00:00,1988-04-17 20:00:00,3,3,0,1,1.86666666666667,0
"8804",18,"8804_18",110,"8804_110_1",1,3,0,0,23,1988-04-17 00:00:00,1988-04-17 20:51:00,3,3,0,1,1.86666666666667,0
"8804",19,"8804_19",110,"8804_110_1",1,2,0,1,23,1988-04-17 00:00:00,1988-04-17 21:52:00,3,3,0,1,1.86666666666667,0
"8804",28,"8804_28",125,"8804_125_1",1,1,0,0,42,1988-04-19 00:00:00,1988-04-19 00:32:00,3,3,0,1,2.05,1
"8804",29,"8804_29",125,"8804_125_1",1,2,0,1,42,1988-04-19 00:00:00,1988-04-19 01:31:00,3,3,0,1,2.05,1
"8804",30,"8804_30",125,"8804_125_1",1,3,0,0,42,1988-04-19 00:00:00,1988-04-19 02:35:00,3,3,0,1,2.05,1
"8804",36,"8804_36",133,"8804_133_1",1,1,0,0,59,1988-04-20 00:00:00,1988-04-20 00:10:00,3,3,0,1,1.43333333333333,0
"8804",37,"8804_37",133,"8804_133_1",1,2,0,1,59,1988-04-20 00:00:00,1988-04-20 00:52:00,3,3,0,1,1.43333333333333,0
"8804",38,"8804_38",133,"8804_133_1",1,3,0,0,59,1988-04-20 00:00:00,1988-04-20 01:36:00,3,3,0,1,1.43333333333333,0
"8804",45,"8804_45",162,"8804_162_1",1,1,0,0,74,1988-04-21 00:00:00,1988-04-21 03:18:00,2,2,0,1,0.933333333333333,0
"8804",46,"8804_46",162,"8804_162_1",1,2,0,1,74,1988-04-21 00:00:00,1988-04-21 04:14:00,2,2,0,1,0.933333333333333,0
"8806",6,"8806_6",112,"8806_112_1",1,1,0,0,10,1988-05-23 00:00:00,1988-05-23 02:44:00,2,2,0,1,0.816666666666667,0
"8806",7,"8806_7",112,"8806_112_1",1,2,2,1,10,1988-05-23 00:00:00,1988-05-23 03:33:00,2,2,0,1,0.816666666666667,0
"8806",13,"8806_13",110,"8806_110_1",1,1,0,0,20,1988-05-23 00:00:00,1988-05-23 21:02:00,3,5,2,5,25.4333333333333,1
"8806",14,"8806_14",110,"8806_110_1",1,2,0,1,20,1988-05-23 00:00:00,1988-05-23 21:44:00,3,5,2,5,25.4333333333333,1
"8806",19,"8806_19",110,"8806_110_1",1,1,0,0,33,1988-05-24 00:00:00,1988-05-24 20:55:00,3,5,2,5,25.4333333333333,1
"8806",20,"8806_20",110,"8806_110_1",1,2,0,1,33,1988-05-24 00:00:00,1988-05-24 21:40:00,3,5,2,5,25.4333333333333,1
"8806",21,"8806_21",110,"8806_110_1",1,3,0,0,33,1988-05-24 00:00:00,1988-05-24 22:28:00,3,5,2,5,25.4333333333333,1
"8806",31,"8806_31",125,"8806_125_1",1,2,0,1,52,1988-05-26 00:00:00,1988-05-26 00:42:00,3,3,0,1,1.36666666666667,0
"8806",32,"8806_32",125,"8806_125_1",1,1,0,0,52,1988-05-26 00:00:00,1988-05-26 01:21:00,3,3,0,1,1.36666666666667,0
"8806",33,"8806_33",125,"8806_125_1",1,3,0,0,52,1988-05-26 00:00:00,1988-05-26 02:04:00,3,3,0,1,1.36666666666667,0
"8806",39,"8806_39",133,"8806_133_1",1,1,0,0,68,1988-05-27 00:00:00,1988-05-27 01:02:00,3,3,0,1,1.36666666666667,0
"8806",40,"8806_40",133,"8806_133_1",1,2,0,1,68,1988-05-27 00:00:00,1988-05-27 01:41:00,3,3,0,1,1.36666666666667,0
"8806",41,"8806_41",133,"8806_133_1",1,3,0,0,68,1988-05-27 00:00:00,1988-05-27 02:24:00,3,3,0,1,1.36666666666667,0
"8806",48,"8806_48",162,"8806_162_1",1,1,0,0,87,1988-05-28 00:00:00,1988-05-28 03:13:00,3,3,0,1,1.38333333333333,0
"8806",49,"8806_49",162,"8806_162_1",1,2,0,1,87,1988-05-28 00:00:00,1988-05-28 03:53:00,3,3,0,1,1.38333333333333,0
"8806",50,"8806_50",162,"8806_162_1",1,3,0,0,87,1988-05-28 00:00:00,1988-05-28 04:36:00,3,3,0,1,1.38333333333333,0
"8806",52,"8806_52",170,"8806_170_1",1,1,0,0,103,1988-05-28 00:00:00,1988-05-28 21:15:00,3,3,0,1,1.71666666666667,0
"8806",53,"8806_53",170,"8806_170_1",1,2,0,1,103,1988-05-28 00:00:00,1988-05-28 22:07:00,3,3,0,1,1.71666666666667,0
"8806",54,"8806_54",170,"8806_170_1",1,3,0,0,103,1988-05-28 00:00:00,1988-05-28 22:58:00,3,3,0,1,1.71666666666667,0
"8806",100,"8806_100",112,"8806_112_2",2,1,2,0,156,1988-06-03 00:00:00,1988-06-03 03:15:00,2,2,0,1,0.633333333333333,0
"8806",101,"8806_101",112,"8806_112_2",2,2,0,1,156,1988-06-03 00:00:00,1988-06-03 03:53:00,2,2,0,1,0.633333333333333,0
"8806",106,"8806_106",110,"8806_110_2",2,1,0,0,168,1988-06-03 00:00:00,1988-06-03 21:10:00,3,3,0,1,1.61666666666667,0
"8806",107,"8806_107",110,"8806_110_2",2,2,0,1,168,1988-06-03 00:00:00,1988-06-03 22:00:00,3,3,0,1,1.61666666666667,0
"8806",108,"8806_108",110,"8806_110_2",2,3,0,0,168,1988-06-03 00:00:00,1988-06-03 22:47:00,3,3,0,1,1.61666666666667,0
"8806",118,"8806_118",125,"8806_125_2",2,1,0,0,188,1988-06-05 00:00:00,1988-06-05 00:53:00,3,3,0,1,1.33333333333333,0
"8806",119,"8806_119",125,"8806_125_2",2,2,0,1,188,1988-06-05 00:00:00,1988-06-05 01:31:00,3,3,0,1,1.33333333333333,0
"8806",120,"8806_120",125,"8806_125_2",2,3,0,0,188,1988-06-05 00:00:00,1988-06-05 02:13:00,3,3,0,1,1.33333333333333,0
"8806",127,"8806_127",133,"8806_133_2",2,1,0,0,204,1988-06-06 00:00:00,1988-06-06 00:15:00,3,3,0,1,1.43333333333333,0
"8806",128,"8806_128",133,"8806_133_2",2,2,0,1,204,1988-06-06 00:00:00,1988-06-06 00:57:00,3,3,0,1,1.43333333333333,0
"8806",129,"8806_129",133,"8806_133_2",2,3,0,0,204,1988-06-06 00:00:00,1988-06-06 01:41:00,3,3,0,1,1.43333333333333,0
"8806",136,"8806_136",162,"8806_162_2",2,1,0,0,222,1988-06-07 00:00:00,1988-06-07 03:17:00,3,6,3,17,69.9166666666667,1
"8806",137,"8806_137",162,"8806_162_2",2,2,0,1,222,1988-06-07 00:00:00,1988-06-07 03:57:00,3,6,3,17,69.9166666666667,1
"8806",138,"8806_138",162,"8806_162_2",2,3,0,0,222,1988-06-07 00:00:00,1988-06-07 04:41:00,3,6,3,17,69.9166666666667,1
"8806",146,"8806_146",170,"8806_170_2",2,1,0,0,245,1988-06-08 00:00:00,1988-06-08 21:05:00,3,3,0,1,1.4,0
"8806",147,"8806_147",170,"8806_170_2",2,2,2,1,245,1988-06-08 00:00:00,1988-06-08 21:44:00,3,3,0,1,1.4,0
"8806",148,"8806_148",170,"8806_170_2",2,3,0,0,245,1988-06-08 00:00:00,1988-06-08 22:29:00,3,3,0,1,1.4,0
"8806",155,"8806_155",162,"8806_162_2",2,1,0,0,260,1988-06-09 00:00:00,1988-06-09 22:19:00,3,6,3,17,69.9166666666667,1
"8806",156,"8806_156",162,"8806_162_2",2,2,0,1,260,1988-06-09 00:00:00,1988-06-09 23:00:00,3,6,3,17,69.9166666666667,1
"8806",158,"8806_158",162,"8806_162_2",2,3,0,0,260,1988-06-10 00:00:00,1988-06-10 01:12:00,3,6,3,17,69.9166666666667,1
"8806",173,"8806_173",112,"8806_112_3",3,1,0,0,288,1988-06-12 00:00:00,1988-06-12 03:21:00,2,2,0,1,0.7,0
"8806",174,"8806_174",112,"8806_112_3",3,2,0,1,288,1988-06-12 00:00:00,1988-06-12 04:03:00,2,2,0,1,0.7,0
"8806",179,"8806_179",110,"8806_110_3",3,1,2,0,299,1988-06-12 00:00:00,1988-06-12 21:08:00,3,3,0,1,1.46666666666667,0
"8806",180,"8806_180",110,"8806_110_3",3,2,2,1,299,1988-06-12 00:00:00,1988-06-12 21:55:00,3,3,0,1,1.46666666666667,0
"8806",181,"8806_181",110,"8806_110_3",3,3,0,0,299,1988-06-12 00:00:00,1988-06-12 22:36:00,3,3,0,1,1.46666666666667,0
"8806",191,"8806_191",125,"8806_125_3",3,1,0,0,319,1988-06-13 00:00:00,1988-06-13 23:47:00,3,3,0,1,1.35,0
"8806",192,"8806_192",125,"8806_125_3",3,2,0,1,319,1988-06-14 00:00:00,1988-06-14 00:28:00,3,3,0,1,1.35,0
"8806",193,"8806_193",125,"8806_125_3",3,3,0,0,319,1988-06-14 00:00:00,1988-06-14 01:08:00,3,3,0,1,1.35,0
"8806",201,"8806_201",133,"8806_133_3",3,1,0,0,336,1988-06-15 00:00:00,1988-06-15 00:13:00,3,3,0,1,1.55,0
"8806",202,"8806_202",133,"8806_133_3",3,2,0,1,336,1988-06-15 00:00:00,1988-06-15 00:59:00,3,3,0,1,1.55,0
"8806",203,"8806_203",133,"8806_133_3",3,3,0,0,336,1988-06-15 00:00:00,1988-06-15 01:46:00,3,3,0,1,1.55,0
"8806",211,"8806_211",162,"8806_162_3",3,1,0,0,355,1988-06-16 00:00:00,1988-06-16 03:20:00,3,3,0,1,1.11666666666667,0
"8806",212,"8806_212",162,"8806_162_3",3,2,0,1,355,1988-06-16 00:00:00,1988-06-16 03:56:00,3,3,0,1,1.11666666666667,0
"8806",213,"8806_213",162,"8806_162_3",3,3,0,0,355,1988-06-16 00:00:00,1988-06-16 04:27:00,3,3,0,1,1.11666666666667,0
"8806",215,"8806_215",170,"8806_170_3",3,1,0,0,366,1988-06-16 00:00:00,1988-06-16 21:06:00,3,3,0,1,1.35,0
"8806",216,"8806_216",170,"8806_170_3",3,2,0,1,366,1988-06-16 00:00:00,1988-06-16 21:43:00,3,3,0,1,1.35,0
"8806",217,"8806_217",170,"8806_170_3",3,3,0,0,366,1988-06-16 00:00:00,1988-06-16 22:27:00,3,3,0,1,1.35,0
"8904",7,"8904_7",112,"8904_112_1",1,1,0,0,12,1989-05-15 00:00:00,1989-05-15 03:20:00,2,2,0,1,0.8,0
"8904",8,"8904_8",112,"8904_112_1",1,2,0,1,12,1989-05-15 00:00:00,1989-05-15 04:08:00,2,2,0,1,0.8,0
"8904",10,"8904_10",110,"8904_110_1",1,1,0,0,26,1989-05-15 00:00:00,1989-05-15 20:45:00,3,3,0,1,1.28333333333333,0
"8904",11,"8904_11",110,"8904_110_1",1,2,0,1,26,1989-05-15 00:00:00,1989-05-15 21:24:00,3,3,0,1,1.28333333333333,0
"8904",12,"8904_12",110,"8904_110_1",1,3,0,0,26,1989-05-15 00:00:00,1989-05-15 22:02:00,3,3,0,1,1.28333333333333,0
"8904",21,"8904_21",125,"8904_125_1",1,1,0,0,46,1989-05-17 00:00:00,1989-05-17 00:16:00,3,3,0,1,1.28333333333333,0
"8904",22,"8904_22",125,"8904_125_1",1,2,0,1,46,1989-05-17 00:00:00,1989-05-17 00:52:00,3,3,0,1,1.28333333333333,0
"8904",23,"8904_23",125,"8904_125_1",1,3,0,0,46,1989-05-17 00:00:00,1989-05-17 01:33:00,3,3,0,1,1.28333333333333,0
"8904",29,"8904_29",133,"8904_133_1",1,1,0,0,64,1989-05-17 00:00:00,1989-05-17 23:41:00,3,3,0,1,1.55,0
"8904",30,"8904_30",133,"8904_133_1",1,2,0,1,64,1989-05-18 00:00:00,1989-05-18 00:27:00,3,3,0,1,1.55,0
"8904",31,"8904_31",133,"8904_133_1",1,3,0,0,64,1989-05-18 00:00:00,1989-05-18 01:14:00,3,3,0,1,1.55,0
"8904",44,"8904_44",162,"8904_162_1",1,1,0,0,90,1989-05-20 00:00:00,1989-05-20 03:56:00,2,2,0,1,1.03333333333333,0
"8904",45,"8904_45",162,"8904_162_1",1,2,0,1,90,1989-05-20 00:00:00,1989-05-20 04:58:00,2,2,0,1,1.03333333333333,0
"8904",51,"8904_51",170,"8904_170_1",1,1,0,0,110,1989-05-21 00:00:00,1989-05-21 02:39:00,3,3,0,1,1.28333333333333,0
"8904",52,"8904_52",170,"8904_170_1",1,2,0,1,110,1989-05-21 00:00:00,1989-05-21 03:16:00,3,3,0,1,1.28333333333333,0
"8904",53,"8904_53",170,"8904_170_1",1,3,0,0,110,1989-05-21 00:00:00,1989-05-21 03:56:00,3,3,0,1,1.28333333333333,0
"8904",83,"8904_83",112,"8904_112_2",2,2,0,1,170,1989-05-25 00:00:00,1989-05-25 03:53:00,2,2,0,1,0.766666666666667,0
"8904",84,"8904_84",112,"8904_112_2",2,1,0,0,170,1989-05-25 00:00:00,1989-05-25 04:39:00,2,2,0,1,0.766666666666667,0
"8904",90,"8904_90",110,"8904_110_2",2,2,0,1,191,1989-05-29 00:00:00,1989-05-29 02:39:00,2,2,0,2,1.65,1
"8904",92,"8904_92",110,"8904_110_2",2,1,0,0,191,1989-05-29 00:00:00,1989-05-29 04:18:00,2,2,0,2,1.65,1
"8904",97,"8904_97",125,"8904_125_2",2,1,0,0,206,1989-05-30 00:00:00,1989-05-30 00:10:00,2,2,0,1,0.616666666666667,0
"8904",98,"8904_98",125,"8904_125_2",2,2,0,1,206,1989-05-30 00:00:00,1989-05-30 00:47:00,2,2,0,1,0.616666666666667,0
"8904",105,"8904_105",133,"8904_133_2",2,1,0,0,221,1989-05-31 00:00:00,1989-05-31 00:38:00,3,3,0,1,1.11666666666667,0
"8904",106,"8904_106",133,"8904_133_2",2,2,0,1,221,1989-05-31 00:00:00,1989-05-31 01:08:00,3,3,0,1,1.11666666666667,0
"8904",107,"8904_107",133,"8904_133_2",2,3,0,0,221,1989-05-31 00:00:00,1989-05-31 01:45:00,3,3,0,1,1.11666666666667,0
"8904",114,"8904_114",162,"8904_162_2",2,1,0,0,NA,1989-06-01 00:00:00,1989-06-01 03:16:00,3,3,0,1,1.23333333333333,0
"8904",115,"8904_115",162,"8904_162_2",2,2,0,1,NA,1989-06-01 00:00:00,1989-06-01 03:52:00,3,3,0,1,1.23333333333333,0
"8904",116,"8904_116",162,"8904_162_2",2,3,0,0,NA,1989-06-01 00:00:00,1989-06-01 04:30:00,3,3,0,1,1.23333333333333,0
"8904",143,"8904_143",110,"8904_110_3",3,1,0,0,304,1989-06-04 00:00:00,1989-06-04 21:12:00,3,3,0,1,1.46666666666667,0
"8904",144,"8904_144",110,"8904_110_3",3,2,0,1,304,1989-06-04 00:00:00,1989-06-04 21:46:00,3,3,0,1,1.46666666666667,0
"8904",145,"8904_145",110,"8904_110_3",3,3,0,0,304,1989-06-04 00:00:00,1989-06-04 22:40:00,3,3,0,1,1.46666666666667,0
"8904",152,"8904_152",112,"8904_112_3",3,1,0,0,320,1989-06-05 00:00:00,1989-06-05 22:00:00,2,2,0,1,0.55,0
"8904",153,"8904_153",112,"8904_112_3",3,2,0,1,320,1989-06-05 00:00:00,1989-06-05 22:33:00,2,2,0,1,0.55,0
"8904",162,"8904_162",125,"8904_125_3",3,1,0,0,337,1989-06-07 00:00:00,1989-06-07 00:04:00,3,3,0,1,1.61666666666667,0
"8904",163,"8904_163",125,"8904_125_3",3,2,0,1,337,1989-06-07 00:00:00,1989-06-07 00:44:00,3,3,0,1,1.61666666666667,0
"8904",164,"8904_164",125,"8904_125_3",3,3,0,0,337,1989-06-07 00:00:00,1989-06-07 01:41:00,3,3,0,1,1.61666666666667,0
"8904",170,"8904_170",133,"8904_133_3",3,1,0,0,352,1989-06-08 00:00:00,1989-06-08 00:27:00,2,2,0,1,0.683333333333333,0
"8904",171,"8904_171",133,"8904_133_3",3,2,0,1,352,1989-06-08 00:00:00,1989-06-08 01:08:00,2,2,0,1,0.683333333333333,0
"8904",182,"8904_182",162,"8904_162_3",3,1,0,0,367,1989-06-11 00:00:00,1989-06-11 03:37:00,3,3,0,1,1.16666666666667,0
"8904",183,"8904_183",162,"8904_162_3",3,2,0,1,367,1989-06-11 00:00:00,1989-06-11 04:13:00,3,3,0,1,1.16666666666667,0
"8904",184,"8904_184",162,"8904_162_3",3,3,0,0,367,1989-06-11 00:00:00,1989-06-11 04:47:00,3,3,0,1,1.16666666666667,0
"8904",187,"8904_187",170,"8904_170_3",3,2,0,1,377,1989-06-11 00:00:00,1989-06-11 21:19:00,3,3,0,1,1.35,0
"8904",188,"8904_188",170,"8904_170_3",3,1,0,0,377,1989-06-11 00:00:00,1989-06-11 21:51:00,3,3,0,1,1.35,0
"8904",189,"8904_189",170,"8904_170_3",3,3,0,0,377,1989-06-11 00:00:00,1989-06-11 22:40:00,3,3,0,1,1.35,0
"9003",22,"9003_22",125,"9003_125_1",1,1,0,0,30,1990-03-30 00:00:00,1990-03-30 22:35:00,3,4,1,44,NA,1
"9003",23,"9003_23",125,"9003_125_1",1,2,0,1,30,1990-03-30 00:00:00,1990-03-30 23:10:00,3,4,1,44,NA,1
"9003",24,"9003_24",125,"9003_125_1",1,3,0,0,30,1990-03-30 00:00:00,1990-03-30 23:47:00,3,4,1,44,NA,1
"9003",25,"9003_25",126,"9003_126_1",1,2,0,1,31,1990-03-31 00:00:00,1990-03-31 01:49:00,2,2,0,1,0.683333333333333,0
